TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG
8.106,7.853999999999999,-0.0060000000000002,2.1660000000000004,7.856,76.77499999999999,5.5825,0.0,1.0,1.0,0.0
7.98,7.773999999999999,-0.0060000000000002,2.1239999999999988,7.776,76.57499999999999,5.455000000000002,0.0,1.0,1.0,0.0
8.006,7.811999999999999,-0.0040000000000013,2.1340000000000003,7.814,76.67500000000001,5.489999999999998,0.0,1.0,1.0,0.0
6.960000000000001,7.804,-0.0060000000000002,1.768000000000001,7.808,76.6,5.3675,0.0,1.0,0.0,0.0
7.960000000000001,7.798,-0.0040000000000013,2.1099999999999994,7.798,76.49999999999999,5.5600000000000005,0.0,1.0,0.0,0.0
8.008,7.824,-0.0019999999999988,2.126000000000001,7.824,76.525,5.4725,0.0,1.0,0.0,0.0
8.026,7.848000000000001,-0.0019999999999988,2.132,7.848000000000001,76.22500000000001,5.475000000000001,0.0,1.0,0.0,0.0
8.04,7.866,-0.0019999999999988,2.140000000000001,7.866,76.125,5.529999999999999,0.0,1.0,0.0,0.0
8.058,7.885999999999999,-0.0019999999999988,2.148,7.885999999999999,76.025,5.605,0.0,1.0,0.0,0.0
7.234,7.878,-0.0019999999999988,1.862,7.878,75.975,5.382499999999999,0.0,1.0,1.0,0.0
8.088,7.874,-0.0019999999999988,2.152000000000001,7.875999999999999,76.1,5.445,0.0,1.0,1.0,0.0
8.114,7.9,0.0,2.161999999999999,7.901999999999999,75.975,5.51,0.0,1.0,1.0,0.0
8.128,7.92,-0.0019999999999988,2.168,7.922000000000001,75.925,5.622499999999999,0.0,1.0,1.0,0.0
8.142,7.942,-0.0019999999999988,2.176,7.942,75.8,5.600000000000001,0.0,1.0,1.0,0.0
8.162,7.960000000000001,-0.0060000000000002,2.1820000000000004,7.962,75.89999999999999,5.5,0.0,1.0,1.0,0.0
7.109999999999999,7.946,-0.0060000000000002,1.8200000000000005,7.948,75.89999999999999,5.272500000000001,0.0,1.0,0.0,0.0
8.072,7.932,-0.0060000000000002,2.148,7.933999999999999,75.925,5.5725,0.0,1.0,0.0,0.0
8.13,7.949999999999999,-0.0079999999999991,2.17,7.952,75.975,5.607500000000002,0.0,1.0,0.0,0.0
8.138,7.965999999999999,-0.0060000000000002,2.1739999999999995,7.968,75.925,5.5275,0.0,1.0,0.0,0.0
8.148,7.98,-0.0079999999999991,2.176,7.98,75.825,5.475000000000001,0.0,1.0,0.0,0.0
8.158,7.992000000000001,-0.0060000000000002,2.1820000000000004,7.994,75.85,5.542499999999999,0.0,1.0,0.0,0.0
7.448,7.98,-0.0079999999999991,1.9379999999999988,7.98,76.025,5.477499999999999,0.0,1.0,1.0,0.0
8.178,7.971999999999999,-0.0079999999999991,2.186,7.974,76.1,5.577500000000001,0.0,1.0,1.0,0.0
8.208,7.994,-0.0060000000000002,2.2,7.994,76.0,5.4925,0.0,1.0,1.0,0.0
8.216,8.014,-0.0060000000000002,2.2040000000000006,8.014,75.85,5.549999999999999,0.0,1.0,1.0,0.0
8.226,8.028,-0.0079999999999991,2.2059999999999995,8.03,75.89999999999999,5.637499999999999,0.0,1.0,1.0,0.0
8.24,8.044,-0.0079999999999991,2.212,8.044,75.85,5.6525,0.0,1.0,1.0,0.0
7.263999999999999,8.028,-0.0060000000000002,1.8739999999999988,8.03,76.175,5.3125,0.0,1.0,0.0,0.0
8.13,8.014,-0.0079999999999991,2.17,8.014,76.4,5.497499999999999,0.0,1.0,0.0,0.0
8.198,8.026,-0.0079999999999991,2.1980000000000004,8.026,76.42500000000001,5.595000000000001,0.0,1.0,0.0,0.0
8.202,8.038,-0.0040000000000013,2.193999999999999,8.04,76.325,5.625,0.0,1.0,0.0,0.0
8.208,8.05,-0.0060000000000002,2.1980000000000004,8.05,76.325,5.5600000000000005,0.0,1.0,0.0,0.0
8.218,8.06,-0.0040000000000013,2.2059999999999995,8.06,76.29999999999998,5.482499999999998,0.0,1.0,0.0,0.0
7.462,8.044,-0.0079999999999991,1.946,8.046,76.29999999999998,5.387500000000001,0.0,1.0,1.0,0.0
8.236,8.038,-0.0060000000000002,2.208,8.036,76.22500000000001,5.649999999999999,0.0,1.0,1.0,0.0
8.256,8.052,-0.0079999999999991,2.2140000000000004,8.052,76.22500000000001,5.575000000000001,0.0,1.0,1.0,0.0
8.268,8.07,-0.0040000000000013,2.219999999999999,8.07,76.1,5.4925,0.0,1.0,1.0,0.0
8.274,8.082,-0.0079999999999991,2.224,8.082,76.22500000000001,5.629999999999999,0.0,1.0,1.0,0.0
5.635999999999999,8.092,-0.0079999999999991,1.3739999999999988,8.094,76.29999999999998,5.1675,0.0,1.0,0.0,0.0
7.286,8.076,-0.0079999999999991,1.8840000000000003,8.078,76.47500000000001,5.337499999999999,0.0,1.0,0.0,0.0
8.166,8.062,-0.0079999999999991,2.1820000000000004,8.062,76.525,5.504999999999999,0.0,1.0,0.0,0.0
8.232,8.066,-0.0079999999999991,2.208,8.068,76.525,5.6175,0.0,1.0,0.0,0.0
8.242,8.076,-0.0060000000000002,2.2140000000000004,8.078,76.22500000000001,5.654999999999999,0.0,1.0,0.0,0.0
8.244,8.084,-0.0060000000000002,2.2140000000000004,8.084,76.1,5.5600000000000005,0.0,1.0,0.0,0.0
5.853999999999999,8.092,-0.0079999999999991,1.402000000000001,8.094,76.1,5.029999999999999,0.0,1.0,1.0,0.0
7.608,8.078,-0.0079999999999991,1.9960000000000004,8.08,76.125,5.484999999999999,0.0,1.0,1.0,0.0
8.264,8.066,-0.009999999999998,2.218,8.07,76.325,5.605,0.0,1.0,1.0,0.0
8.286,8.084,-0.0060000000000002,2.2300000000000004,8.086,76.35000000000001,5.52,0.0,1.0,1.0,0.0
8.292,8.096,-0.0079999999999991,2.234,8.098,76.42500000000001,5.58,0.0,1.0,1.0,0.0
8.304,8.11,-0.0079999999999991,2.24,8.11,76.49999999999999,5.664999999999999,0.0,1.0,1.0,0.0
5.474,8.116,-0.0079999999999991,1.2880000000000005,8.12,76.6,4.967500000000001,0.0,1.0,0.0,0.0
7.337999999999999,8.102,-0.0079999999999991,1.904,8.104,76.62500000000001,5.300000000000001,0.0,1.0,0.0,0.0
8.17,8.088,-0.0079999999999991,2.187999999999999,8.092,76.77499999999999,5.5975,0.0,1.0,0.0,0.0
8.258,8.092,-0.0079999999999991,2.218,8.094,76.62500000000001,5.625,0.0,1.0,0.0,0.0
8.256,8.098,-0.0079999999999991,2.219999999999999,8.1,76.42500000000001,5.549999999999999,0.0,1.0,0.0,0.0
8.26,8.106,-0.0079999999999991,2.2220000000000013,8.108,76.325,5.5275,0.0,1.0,0.0,0.0
5.954000000000001,8.11,-0.0060000000000002,1.434000000000001,8.11,76.29999999999998,5.127500000000001,0.0,1.0,1.0,0.0
7.609999999999999,8.096,-0.0079999999999991,2.0,8.098,76.55000000000001,5.489999999999998,0.0,1.0,1.0,0.0
8.282,8.086,-0.0079999999999991,2.2300000000000004,8.088,76.69999999999999,5.497499999999999,0.0,1.0,1.0,0.0
8.3,8.098,-0.0079999999999991,2.2379999999999995,8.1,76.64999999999999,5.525,0.0,1.0,1.0,0.0
8.302,8.108,-0.0079999999999991,2.234,8.11,76.6,5.645,0.0,1.0,1.0,0.0
8.308,8.116,-0.0079999999999991,2.24,8.12,76.49999999999999,5.68,0.0,1.0,1.0,0.0
5.8100000000000005,8.12,-0.0060000000000002,1.3859999999999992,8.122,76.525,4.985000000000001,0.0,1.0,0.0,0.0
7.444000000000001,8.106,-0.0060000000000002,1.9400000000000013,8.11,76.49999999999999,5.307500000000001,0.0,1.0,0.0,0.0
8.154,8.092,-0.0079999999999991,2.186,8.096,76.47500000000001,5.540000000000001,0.0,1.0,0.0,0.0
8.262,8.096,-0.0079999999999991,2.224,8.098,76.325,5.620000000000001,0.0,1.0,0.0,0.0
8.258,8.1,-0.009999999999998,2.2220000000000013,8.104,76.2,5.5375,0.0,1.0,0.0,0.0
8.264,8.106,-0.0079999999999991,2.224,8.11,76.2,5.512499999999999,0.0,1.0,0.0,0.0
6.26,8.108,-0.0079999999999991,1.5399999999999991,8.11,76.1,5.217499999999999,0.0,1.0,1.0,0.0
7.714,8.096,-0.0079999999999991,2.032,8.098,76.2,5.504999999999999,0.0,1.0,1.0,0.0
8.286,8.088,-0.0079999999999991,2.228,8.09,76.325,5.5375,0.0,1.0,1.0,0.0
8.304,8.1,-0.0079999999999991,2.234,8.104,76.2,5.547500000000001,0.0,1.0,1.0,0.0
8.306,8.11,-0.009999999999998,2.2379999999999995,8.114,76.125,5.672499999999999,0.0,1.0,1.0,0.0
8.314,8.12,-0.009999999999998,2.242000000000001,8.122,76.025,5.615000000000002,0.0,1.0,1.0,0.0
5.859999999999999,8.122,-0.009999999999998,1.394,8.126,76.0,4.975000000000001,0.0,1.0,0.0,0.0
7.545999999999999,8.108,-0.0079999999999991,1.975999999999999,8.114,76.2,5.42,0.0,1.0,0.0,0.0
8.208,8.096,-0.009999999999998,2.202,8.1,76.4,5.637499999999999,0.0,1.0,0.0,0.0
8.27,8.102,-0.009999999999998,2.225999999999999,8.104,76.29999999999998,5.5825,0.0,1.0,0.0,0.0
8.268,8.108,-0.009999999999998,2.228,8.112,76.2,5.504999999999999,0.0,1.0,0.0,0.0
8.272,8.114,-0.009999999999998,2.228,8.118,76.125,5.642499999999998,0.0,1.0,0.0,0.0
6.311999999999999,8.114,-0.009999999999998,1.5599999999999987,8.118,76.2,5.205,0.0,1.0,1.0,0.0
7.821999999999999,8.1,-0.0079999999999991,2.071999999999999,8.104,76.375,5.43,0.0,1.0,1.0,0.0
8.3,8.094,-0.0120000000000004,2.234,8.096,76.4,5.672499999999999,0.0,1.0,1.0,0.0
8.312,8.106,-0.009999999999998,2.242000000000001,8.11,76.325,5.529999999999999,0.0,1.0,1.0,0.0
8.314,8.118,-0.0079999999999991,2.244,8.122,76.275,5.642499999999998,0.0,1.0,1.0,0.0
8.322,8.128,-0.0079999999999991,2.248000000000001,8.13,76.325,5.504999999999999,0.0,1.0,1.0,0.0
6.119999999999999,8.13,-0.009999999999998,1.4960000000000004,8.132,76.42500000000001,5.229999999999999,0.0,1.0,0.0,0.0
7.568,8.118,-0.0079999999999991,1.9879999999999995,8.12,76.47500000000001,5.425000000000001,0.0,1.0,0.0,0.0
8.242,8.104,-0.0079999999999991,2.216000000000001,8.108,76.69999999999999,5.522499999999999,0.0,1.0,0.0,0.0
8.276,8.112,-0.0079999999999991,2.2300000000000004,8.112,76.47500000000001,5.647500000000001,0.0,1.0,0.0,0.0
8.276,8.116,-0.0079999999999991,2.232,8.118,76.325,5.5275,0.0,1.0,0.0,0.0
8.28,8.122,-0.009999999999998,2.2300000000000004,8.126,76.22500000000001,5.5075,0.0,1.0,0.0,0.0
6.584,8.122,-0.0079999999999991,1.652000000000001,8.124,76.325,5.317499999999999,0.0,1.0,1.0,0.0
7.852,8.108,-0.0079999999999991,2.084,8.112,76.375,5.5175,0.0,1.0,1.0,0.0
8.31,8.104,-0.0079999999999991,2.24,8.106,76.4,5.5175,0.0,1.0,1.0,0.0
8.318,8.116,-0.0079999999999991,2.2460000000000004,8.118,76.325,5.605,0.0,1.0,1.0,0.0
8.324,8.128,-0.0079999999999991,2.2460000000000004,8.13,76.29999999999998,5.657499999999999,0.0,1.0,1.0,0.0
8.332,8.136,-0.0079999999999991,2.25,8.138,76.42500000000001,5.59,0.0,1.0,1.0,0.0
6.228,8.134,-0.009999999999998,1.533999999999999,8.138,76.29999999999998,5.075000000000001,0.0,1.0,0.0,0.0
7.688000000000001,8.122,-0.0079999999999991,2.032,8.126,76.42500000000001,5.5075,0.0,1.0,0.0,0.0
8.244,8.11,-0.009999999999998,2.219999999999999,8.114,76.69999999999999,5.627500000000001,0.0,1.0,0.0,0.0
8.278,8.114,-0.009999999999998,2.2379999999999995,8.116,76.67500000000001,5.545,0.0,1.0,0.0,0.0
8.282,8.12,-0.009999999999998,2.2360000000000007,8.122,76.49999999999999,5.549999999999999,0.0,1.0,0.0,0.0
8.286,8.124,-0.0079999999999991,2.2379999999999995,8.128,76.4,5.640000000000001,0.0,1.0,0.0,0.0
6.656000000000001,8.122,-0.009999999999998,1.684000000000001,8.124,76.525,5.25,0.0,1.0,1.0,0.0
7.938000000000001,8.108,-0.009999999999998,2.1099999999999994,8.112,76.67500000000001,5.4275,0.0,1.0,1.0,0.0
8.316,8.104,-0.009999999999998,2.244,8.106,76.725,5.575000000000001,0.0,1.0,1.0,0.0
8.32,8.118,-0.009999999999998,2.244,8.12,76.525,5.664999999999999,0.0,1.0,1.0,0.0
8.322,8.126,-0.009999999999998,2.248000000000001,8.128,76.4,5.547500000000001,0.0,1.0,1.0,0.0
8.328,8.132,-0.009999999999998,2.251999999999999,8.138,76.35000000000001,5.5075,0.0,1.0,1.0,0.0
6.433999999999999,8.128,-0.009999999999998,1.606,8.132,76.44999999999999,5.2125,0.0,1.0,0.0,0.0
7.754,8.116,-0.009999999999998,2.0500000000000007,8.12,76.725,5.48,0.0,1.0,0.0,0.0
8.258,8.106,-0.009999999999998,2.224,8.108,76.77499999999999,5.467500000000001,0.0,1.0,0.0,0.0
8.278,8.11,-0.0079999999999991,2.232,8.114,76.67500000000001,5.525,0.0,1.0,0.0,0.0
8.272,8.116,-0.009999999999998,2.228,8.12,76.49999999999999,5.627500000000001,0.0,1.0,0.0,0.0
8.28,8.122,-0.0079999999999991,2.232,8.124,76.44999999999999,5.59,0.0,1.0,0.0,0.0
6.816000000000001,8.114,-0.009999999999998,1.734,8.118,76.6,5.18,0.0,1.0,1.0,0.0
7.948,8.1,-0.009999999999998,2.116,8.104,76.725,5.467500000000001,0.0,1.0,1.0,0.0
8.304,8.1,-0.0079999999999991,2.24,8.102,76.725,5.6675,0.0,1.0,1.0,0.0
8.314,8.108,-0.009999999999998,2.244,8.112,76.77499999999999,5.557499999999999,0.0,1.0,1.0,0.0
8.318,8.118,-0.0079999999999991,2.248000000000001,8.122,76.6,5.5,0.0,1.0,1.0,0.0
8.324,8.126,-0.0079999999999991,2.251999999999999,8.132,76.6,5.607500000000002,0.0,1.0,1.0,0.0
6.646000000000001,8.12,-0.009999999999998,1.6780000000000008,8.124,76.75,5.272500000000001,0.0,1.0,0.0,0.0
7.773999999999999,8.106,-0.009999999999998,2.0599999999999987,8.11,76.89999999999999,5.375,0.0,1.0,0.0,0.0
8.256,8.096,-0.009999999999998,2.225999999999999,8.1,76.89999999999999,5.504999999999999,0.0,1.0,0.0,0.0
8.27,8.102,-0.0120000000000004,2.2300000000000004,8.106,76.725,5.642499999999998,0.0,1.0,0.0,0.0
8.268,8.106,-0.0079999999999991,2.2300000000000004,8.11,76.6,5.565,0.0,1.0,0.0,0.0
8.272,8.112,-0.0079999999999991,2.234,8.116,76.57499999999999,5.475000000000001,0.0,1.0,0.0,0.0
7.018000000000001,8.102,-0.009999999999998,1.806000000000001,8.106,76.62500000000001,5.322499999999998,0.0,1.0,1.0,0.0
8.026,8.09,-0.009999999999998,2.146000000000001,8.094,76.875,5.577500000000001,0.0,1.0,1.0,0.0
8.306,8.088,-0.009999999999998,2.244,8.094,76.82500000000002,5.565,0.0,1.0,1.0,0.0
8.306,8.102,-0.009999999999998,2.2460000000000004,8.106,76.8,5.5075,0.0,1.0,1.0,0.0
8.31,8.112,-0.0079999999999991,2.2460000000000004,8.114,76.725,5.615000000000002,0.0,1.0,1.0,0.0
8.318,8.118,-0.009999999999998,2.251999999999999,8.124,76.75,5.640000000000001,0.0,1.0,1.0,0.0
6.662000000000001,8.11,-0.009999999999998,1.684000000000001,8.116,76.67500000000001,5.149999999999999,0.0,1.0,0.0,0.0
7.868,8.098,-0.009999999999998,2.094000000000001,8.1,76.82500000000002,5.449999999999999,0.0,1.0,0.0,0.0
8.256,8.09,-0.0079999999999991,2.228,8.092,76.89999999999999,5.647500000000001,0.0,1.0,0.0,0.0
8.268,8.096,-0.009999999999998,2.234,8.098,76.89999999999999,5.6325,0.0,1.0,0.0,0.0
8.266,8.102,-0.0079999999999991,2.232,8.106,77.025,5.51,0.0,1.0,0.0,0.0
8.264,8.104,-0.009999999999998,2.232,8.108,77.22500000000001,5.5600000000000005,0.0,1.0,0.0,0.0
7.07,8.098,-0.0079999999999991,1.8219999999999992,8.1,77.4,5.380000000000001,0.0,1.0,1.0,0.0
8.068,8.084,-0.0079999999999991,2.164,8.088,77.47500000000001,5.58,0.0,1.0,1.0,0.0
8.304,8.086,-0.009999999999998,2.242000000000001,8.092,77.4,5.487500000000001,0.0,1.0,1.0,0.0
8.31,8.102,-0.0060000000000002,2.25,8.106,77.2,5.5375,0.0,1.0,1.0,0.0
8.312,8.108,-0.009999999999998,2.25,8.112,77.175,5.607500000000002,0.0,1.0,1.0,0.0
8.322,8.118,-0.0079999999999991,2.254,8.122,77.15,5.654999999999999,0.0,1.0,1.0,0.0
6.924,8.11,-0.0060000000000002,1.7699999999999996,8.112,77.15,5.225,0.0,1.0,0.0,0.0
7.922000000000001,8.094,-0.0079999999999991,2.112,8.098,77.525,5.4,0.0,1.0,0.0,0.0
8.268,8.09,-0.0060000000000002,2.232,8.094,77.49999999999999,5.5825,0.0,1.0,0.0,0.0
8.268,8.098,-0.0060000000000002,2.2360000000000007,8.1,77.42500000000001,5.629999999999999,0.0,1.0,0.0,0.0
8.27,8.104,-0.0060000000000002,2.234,8.106,77.49999999999999,5.542499999999999,0.0,1.0,0.0,0.0
8.272,8.108,-0.0079999999999991,2.2360000000000007,8.114,77.60000000000001,5.487500000000001,0.0,1.0,0.0,0.0
7.266,8.098,-0.0060000000000002,1.8900000000000008,8.102,77.49999999999999,5.415000000000001,0.0,1.0,1.0,0.0
8.176,8.086,-0.0079999999999991,2.1980000000000004,8.088,77.49999999999999,5.629999999999999,0.0,1.0,1.0,0.0
8.31,8.094,-0.0079999999999991,2.2460000000000004,8.098,77.4,5.542499999999999,0.0,1.0,1.0,0.0
8.312,8.102,-0.0060000000000002,2.248000000000001,8.106,77.325,5.495000000000001,0.0,1.0,1.0,0.0
8.318,8.11,-0.0079999999999991,2.248000000000001,8.116,77.125,5.6675,0.0,1.0,1.0,0.0
8.326,8.122,-0.0079999999999991,2.254,8.126,77.0,5.6325,0.0,1.0,1.0,0.0
6.968,8.108,-0.0079999999999991,1.7859999999999996,8.114,77.1,5.2125,0.0,1.0,0.0,0.0
8.01,8.094,-0.0079999999999991,2.1419999999999995,8.1,77.3,5.4925,0.0,1.0,0.0,0.0
8.272,8.092,-0.0079999999999991,2.232,8.096,77.3,5.647500000000001,0.0,1.0,0.0,0.0
8.274,8.1,-0.0060000000000002,2.234,8.104,77.4,5.577500000000001,0.0,1.0,0.0,0.0
8.272,8.106,-0.0060000000000002,2.232,8.108,77.525,5.504999999999999,0.0,1.0,0.0,0.0
8.276,8.11,-0.0079999999999991,2.2360000000000007,8.114,77.325,5.5825,0.0,1.0,0.0,0.0
7.302,8.098,-0.0079999999999991,1.9000000000000004,8.104,77.3,5.440000000000001,0.0,1.0,1.0,0.0
8.244,8.086,-0.0060000000000002,2.2220000000000013,8.092,77.4,5.522499999999999,0.0,1.0,1.0,0.0
8.316,8.092,-0.0079999999999991,2.248000000000001,8.098,77.25,5.489999999999998,0.0,1.0,1.0,0.0
8.316,8.106,-0.0060000000000002,2.248000000000001,8.11,77.175,5.585000000000001,0.0,1.0,1.0,0.0
8.322,8.116,-0.0079999999999991,2.25,8.12,77.025,5.6675,0.0,1.0,1.0,0.0
8.33,8.126,-0.0079999999999991,2.251999999999999,8.13,77.22500000000001,5.57,0.0,1.0,1.0,0.0
7.134,8.112,-0.0079999999999991,1.838000000000001,8.116,77.47500000000001,5.26,0.0,1.0,0.0,0.0
8.046,8.102,-0.0060000000000002,2.154,8.104,77.62500000000001,5.535,0.0,1.0,0.0,0.0
8.276,8.1,-0.0040000000000013,2.2379999999999995,8.102,77.55000000000001,5.66,0.0,1.0,0.0,0.0
8.28,8.106,-0.0060000000000002,2.2360000000000007,8.11,77.375,5.5525,0.0,1.0,0.0,0.0
8.286,8.114,-0.0060000000000002,2.24,8.116,77.35000000000001,5.497499999999999,0.0,1.0,0.0,0.0
8.29,8.118,-0.0079999999999991,2.2379999999999995,8.122,77.325,5.602499999999999,0.0,1.0,0.0,0.0
7.476000000000001,8.108,-0.0060000000000002,1.9559999999999995,8.11,77.275,5.467500000000001,0.0,1.0,1.0,0.0
8.278,8.096,-0.0060000000000002,2.2300000000000004,8.098,77.3,5.567500000000001,0.0,1.0,1.0,0.0
8.326,8.106,-0.0060000000000002,2.248000000000001,8.11,77.275,5.5275,0.0,1.0,1.0,0.0
8.33,8.122,-0.0060000000000002,2.25,8.124,76.875,5.605,0.0,1.0,1.0,0.0
8.34,8.134,-0.0060000000000002,2.254,8.136,76.975,5.6775,0.0,1.0,1.0,0.0
8.35,8.144,-0.0060000000000002,2.257999999999999,8.148,77.025,5.625,0.0,1.0,1.0,0.0
